Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,73.95121951,..,..,..,..,75.95121951,..,..,..,..,76.59756098,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5029.776161,5122.632939,5228.785843,5337.399547,5337.002354,5498.52118,5672.075182,5803.177313,6034.694409,6077.21916,6251.471177,6265.171953,6078.271721,6447.431432,6631.333141,6665.105971,6968.763248,7407.930636,7934.646075,7841.273188,7897.690327,7881.525202,7781.532762,7711.446038,8013.753085,7724.042411,7929.805284,7370.433117,7586.646141,7936.304818,6566.364208,6964.783282
Dominica,DMA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,70.75245876,76.16553707,79.50682519,81.63737793,87.87408748,88.56296225,91.45449699,92.77589394,95.13250642,97.54543772,95.80646534,97.80340297,98.57662554,95.50175149,99.12318413,97.68765458,100,101.5250486,103.0564302,111.3049782,111.6355203,113.5169381,111.2902542,115.2594065,114.8670641,122.7532223,127.2925121,123.3804125,126.7424249,132.4246507,130.9245831,134.8859641
Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,78.2,82.48540497,83.25549316,84.02422333,84.79090881,85.55487823,86.31544495,87.07193756,91,88.76493073,89.79135895,89.74981689,89.17380524,90.31656647,90.14122772,90.1181488,96.87634277,97.57619476,97.85775757,98.14541626,97.89887238,97.86705017,98.38585663,98.47097778,98.56036377,98.90000153,100,98.90000153,99,100,..
Dominican Republic,DOM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.5253,12.57591896,12.5,12.5,12.6167803,12.87,12.89634921,14.00592105,14.70311084,15.83442991,16.18145768,16.69096152,17.59304369,29.36999962,41.93031457,30.28280818,33.3000352,33.17187058,34.52936096,35.97186555,36.82129187,38.08758487,39.32030084,41.79450343,43.54967262,45.04549907,46.06444394,47.5343582,49.50999286,51.29485833,56.52453333,57.22111667
Dominican Republic,DOM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.29678928,7.590817698,10.87033538,11.15446274,10.53415802,10.57462484,10.34434253,11.40878793,11.43166966,11.52929548,12.16441366,13.38050699,13.21672761,11.74514298,12.52188432,13.69816112,13.99475989,14.88626837,14.16105352,12.63590935,12.20740113,12.29762551,13.02648297,13.50353563,13.38644704,12.81184796,12.91086855,13.03075106,13.02493499,13.3027786,12.3898799,..
Dominican Republic,DOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.61070791,40.07797316,36.80375032,36.3893324,36.20853992,35.22672162,34.88670973,35.22228754,34.30988428,34.98110211,35.49782514,31.89062009,30.72401016,42.15299816,41.14747664,28.33113815,28.22491627,26.76202201,23.90673649,21.0309281,22.67575221,24.18697531,24.58317787,25.16715873,25.15139056,23.7615823,23.90937952,23.68214534,23.55143131,23.06928204,18.29569716,21.75270208
Dominican Republic,DOM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.58770577,43.01309581,43.66105123,41.61356437,40.94936835,38.67123776,37.75578114,39.01094963,41.60141843,41.32165117,43.80256795,38.61994772,37.99927275,42.29650503,40.2039463,33.32242058,35.54156637,35.18520867,37.4853166,29.5813545,33.32418387,34.80269059,33.80549602,31.51459739,30.34503269,28.40949542,27.67659173,26.54294008,28.50453508,27.94186288,25.99795939,30.98216499
Dominican Republic,DOM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.6407583,19.64943663,18.69262141,20.7082666,20.72667962,21.54979535,22.71013498,22.90521799,22.49287736,23.38975111,25.20387323,25.96680749,26.85246478,27.26287869,27.21165507,28.16249314,30.511875,..
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.11,67.625,68.084,68.472,68.792,68.988,69.097,69.166,69.096,69.279,69.423,69.642,69.923,70.265,70.331,70.875,71.165,71.371,71.658,71.871,72.093,72.221,72.514,72.713,72.867,72.953,72.987,73.063,73.232,73.577,72.889,..
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2802.821417,2771.209471,3020.359383,3179.131388,3199.359119,3318.605016,3454.408622,3697.763572,3883.13338,4050.581435,4175.170931,4214.573667,4340.899839,4222.590244,4272.075138,4612.808646,4971.238056,5272.863995,5373.096134,5353.598103,5724.307164,5827.383123,5909.863245,6120.991028,6472.848942,6838.936594,7209.990042,7461.653103,7894.955017,8205.142409,7571.782652,8410.605656
Dominican Republic,DOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,10.25947831,20.82278504,21.98225811,23.07780177,25.41693907,27.87028013,28.89304607,31.62382402,33.68085929,34.97223544,37.49295122,39.75780248,42.50930834,56.73357783,82.35804149,87.11936728,92.90517771,100,110.3916875,114.2533505,120.4726326,130.1836366,136.8206347,143.2413797,149.4312536,153.1250238,156.1778444,162.7082258,169.4142285,173.6929859,181.8973811,196.043828
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,89.830167,92.05137634,92.4298172,92.726642,93.071434,93.73226166,94.02462006,94.30938721,94.97304535,94.86557007,95.83264923,96.31526184,96.81261444,97.20657349,96.47086334,97.46214294,96.87269592,97.19493103,98.0346756,98.97606659,98.82588196,98.69999695,99.19999695,98.69999695,99.08999634,98.84999847,..
Ecuador,ECU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,767.7508333,1046.249333,1533.961667,1919.105,2196.728333,2564.494167,3189.474167,3998.266667,5446.5729,11786.80167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ecuador,ECU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3992281,12.53553398,..
Ecuador,ECU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.76437202,23.67458359,24.13374014,20.03584083,20.27981807,21.28690337,22.27328469,21.53492621,17.89195087,26.37754164,32.12753529,23.22274709,21.49237389,22.59840005,24.5543486,27.6181741,30.33307477,31.93176797,34.16363955,25.24910794,27.89495597,31.1211998,30.16480927,28.6382883,28.05185415,21.25822138,19.50479127,20.83281789,22.60468399,23.0483673,21.8579266,26.18836454
Ecuador,ECU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.83054027,21.5220564,20.67280351,23.13537759,23.49792943,24.62436736,21.942418,23.48226011,25.50315708,22.82370916,27.33716401,27.52231007,27.88417576,24.64323064,26.11089177,28.4816556,29.37670842,30.65537045,33.89330782,26.85574109,32.40828274,33.36903909,31.58630314,30.96786776,29.65631484,23.98565577,19.01654907,21.5889035,23.75744696,23.02845389,19.51730348,25.19764403
Ecuador,ECU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,18.07338282,17.23809087,19.75732708,21.33376368,21.80097734,22.84918462,23.72306531,23.92433578,26.53761191,27.49061116,28.38306914,28.98463766,29.49310731,29.3088888,30.79023233,34.2771582,38.30789495,42.48932381,47.36323027,..
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.348,69.625,70.117,70.345,70.757,71.041,71.362,71.681,72.045,72.463,72.839,73.24,73.613,73.975,74.279,74.514,74.689,74.844,74.983,75.184,75.43,75.743,76.062,76.369,76.622,76.789,76.763,76.972,77.094,77.297,72.153,..
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4180.338333,4263.268622,4262.486662,4261.244003,4358.593486,4374.268716,4369.321022,4477.570934,4543.536482,4254.15121,4227.552516,4322.341882,4421.934417,4463.597184,4746.807173,4912.527491,5041.3338,5063.984478,5294.899313,5236.053684,5331.383774,5657.213016,5881.381167,6078.439563,6215.838092,6130.586676,5965.643273,6012.803317,5976.245345,5863.910566,5331.976611,5492.489271
Ecuador,ECU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,49.33577642,52.73467612,55.00397022,56.45704909,64.93052914,68.32156059,69.33965761,74.19771401,71.39105249,52.6152108,48.55643831,62.35339991,69.8889794,77.29237981,80.58646178,86.81797998,93.76420914,100,113.8473189,114.5936308,123.148137,130.1215933,136.608484,140.8365836,145.1049222,141.4903285,144.1809748,146.9873107,149.6608241,150.4023187,149.8020641,153.665955
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,93.4,95.39224243,95.64853668,95.5,96.15432739,96.40246582,96.64652252,96.88573456,97.69999695,97.34407806,97.53617859,98.80000305,97.9070282,99.40000153,99.04000092,98.46562958,99.80000305,98.86971283,99.39455414,99.4521637,99.69999695,99.85038757,99.80000305,99.30000305,100,100,100,100,100,..
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.55,3.138008333,3.321748333,3.3525175,3.385133333,3.392208333,3.391483333,3.38875,3.388,3.39525,3.47205,3.973,4.499666667,5.850875,6.196241667,5.778833333,5.733166667,5.635433333,5.4325,5.544553309,5.621942918,5.932827652,6.056058333,6.870325,7.077608561,7.691258333,10.02540079,17.78253352,17.76729042,16.77058184,15.75917292,15.64452728
"Egypt, Arab Rep.",EGY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.2348643,14.73777778,18.48023005,18.76417526,19.04742857,17.62303922,17.46294682,15.96464836,..,..,..,..,13.4077593,13.34994012,13.83597775,14.0686351,15.82951271,15.34985231,15.32052485,15.66136058,14.13007625,14.0086354,12.38490476,13.49806493,12.22014085,12.5192111,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.35490605,27.46666667,28.39683681,25.83762887,22.57142857,22.54901961,20.74978204,18.8416698,16.21433542,15.0520156,16.20111732,17.47978812,18.31617841,21.79640719,28.22996085,30.34354689,29.94981383,30.24973147,33.04299274,24.95682211,21.34924581,20.56742761,16.39696662,17.01784562,14.24413146,13.18384549,10.34546394,15.8184438,18.91197548,17.50061066,13.10674637,11.09761867
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.56784969,35.37777778,30.91301222,30.09020619,28.05714286,27.69607843,26.19877942,24.89657766,25.71329158,23.30949285,22.81681858,22.33063842,22.67088942,24.38323353,29.58994436,32.60909935,31.56872268,34.82814178,38.63763261,31.59662253,26.58710426,24.68820655,24.31480265,23.35519243,22.67605634,21.66209747,19.90108511,29.30835735,29.36629558,25.73983954,20.65243382,20.27598171
"Egypt, Arab Rep.",EGY,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,25.5256785,22.05863111,22.27045291,23.76578608,27.90365714,32.73382353,36.53439407,39.69360662,46.55501044,52.00182055,51.95327845,54.93114023,54.6553972,53.89762874,54.04291428,51.16543405,49.29097974,45.51522157,42.79751378,36.09271335,33.07229522,31.15492329,27.38844973,26.2224395,25.60668054,26.31639376,34.13486263,28.52004957,25.54798558,24.02463278,27.10031073,..
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.146,64.755,65.031,65.468,65.816,66.312,66.742,67.197,67.471,67.737,68.007,68.308,68.564,68.402,68.613,68.779,68.977,69.128,69.319,69.48,69.664,69.88,70.085,70.052,70.415,70.483,70.844,71.302,71.367,71.358,70.99,..
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2012.879978,1987.03665,2028.224741,2039.693862,2073.653323,2122.880542,2181.252772,2251.988634,2327.101541,2416.362326,2517.580506,2553.528409,2560.457409,2587.630508,2639.347069,2703.222583,2832.5482,2974.687871,3125.74753,3208.452267,3305.883247,3290.761828,3288.794355,3283.74072,3301.204443,3370.382447,3444.268262,3517.587895,3634.834269,3768.627511,3836.091154,3898.516582
"Egypt, Arab Rep.",EGY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.583383427,9.967477281,11.79658718,12.79093394,13.87162352,15.45295274,16.55129724,18.18594927,18.61835322,18.78953695,19.53067276,19.89544711,20.52525322,21.91635094,24.47396901,25.9944705,27.90765774,31.4228337,35.25767144,39.20143318,43.16346897,48.19761415,57.58789625,62.60534225,69.64695606,76.56351847,81.34541792,100,121.4262259,137.9675956,146.550861,153.605403
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,69.60788,75.33219147,76.27613831,77.21871948,76.995504,77.883,80.03151703,81.637983,79.129592,84.51924896,87.06382751,87.54905701,86.96115112,87.35704803,87.52584076,89.20146942,91.10955811,91.00022888,91.08402252,91.58023834,92.57468414,93.68057251,95.04310608,95.12541962,95.40000153,96,96.80000305,97,97.36000061,100,..
El Salvador,SLV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.848333333,8.016666667,8.360833333,8.702508333,8.72875,8.754583333,8.755,8.75625,8.755,8.755,8.755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,9.879789825,10.43175691,10.6054957,13.30670083,12.09947074,12.67829709,12.65445486,14.5108178,15.67010773,16.74489691,17.06020329,14.97703052,15.81208071,15.34403351,16.18243583,17.05473522,16.7087952,16.75268491,17.35477562,17.75375106,18.12892354,18.08145041,18.6589434,..
El Salvador,SLV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.49698742,17.2257734,16.13291556,19.37230314,19.92272297,21.55450126,21.1409879,26.02183653,24.3865859,24.39640145,26.82727023,25.00929206,25.51308946,25.92342076,25.90621048,25.26656688,25.93967834,25.56703455,26.74058717,23.95120449,26.94666933,28.98177756,28.57106118,29.72489605,29.55287523,29.48617302,28.4585905,29.02976438,28.93437378,29.95590961,25.62917752,29.54716125
El Salvador,SLV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.11864037,30.52765753,32.54233027,34.15498735,35.22592567,37.80625308,34.14086883,37.53525622,36.48570485,36.59408817,41.88281868,40.88144648,40.40600132,42.31356172,43.87605369,44.4492448,47.51588917,52.05402149,53.92538677,42.11998668,46.59061835,50.29486614,49.07751044,50.72629844,48.55155051,47.07409771,44.36050287,45.27488682,46.69924311,46.08610349,43.82197303,54.82125098
El Salvador,SLV,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,45.9128729,45.56045824,47.42865241,48.15518974,49.92391911,50.27641698,51.53429706,51.05486773,54.55257926,52.31042775,49.99771768,49.2960792,51.5041857,53.270198,54.09189543,55.05979801,56.04867799,57.27701564,59.07431321,66.2858906,..
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.55,63.856,64.657,65.235,65.838,66.33,67.076,67.895,68.478,69.379,69.865,69.598,70.232,70.14,70.34,70.44,70.773,71.108,71.424,71.576,71.848,71.859,71.831,71.771,71.746,71.814,72.025,72.311,72.555,72.559,71.061,..
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2362.444303,2356.51744,2480.594317,2588.19882,2680.105126,2780.048979,2778.94572,2843.828833,2898.200509,2941.483054,2957.371869,2968.631544,3003.698339,3042.834653,3065.418791,3147.225225,3285.917604,3341.616996,3399.331869,3315.801593,3373.043809,3488.150017,3572.671423,3638.162801,3686.095565,3761.51368,3845.022496,3921.315865,4009.716555,4104.917889,3761.754132,4134.321689
El Salvador,SLV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,38.49106906,41.3472597,42.76130416,46.43590435,50.98853994,56.56109484,60.28378695,62.32367478,64.96002554,65.60579651,67.75283259,69.99791189,71.05532346,73.16259087,75.15091113,78.35966618,81.74585596,85.32976618,88.33889425,88.28851347,90.62325954,95.98757509,98.42604983,98.99639547,100,101.3076179,101.9739648,102.9800058,104.7474137,105.6356872,105.1221638,111.5224482
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,65.55956268,65.57118988,65.57523346,65.57404327,65.56996918,65.56535339,65.56261444,65.56439209,65.57341003,65.59236145,66.15726471,66.09999847,65.73594666,65.82080841,65.92346954,66.04097748,66.17035675,66.30863953,66.45285797,66.60004425,66.74772644,..
Equatorial Guinea,GNQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.4733493,710.207977,732.3976933,693.7132265,579.8974262,527.3380323,527.2583626,522.4256249,478.6337185,446.0000414,470.2934233,494.7942622,471.2486257,510.5563385,493.8996239,493.7573299,591.211698,592.6056151,580.6567496,555.4464584,585.9110132,575.5860045,554.530675
Equatorial Guinea,GNQ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.668882886,7.546688154,7.786359889,12.76309665,7.586159224,7.015790112,8.742219053,8.516349943,8.298900808,11.45673493,6.384406989,5.981846872,6.168908909,9.301943614,7.848399904,..
Equatorial Guinea,GNQ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.41738313,82.32565045,88.62129397,89.22435018,74.34220994,85.7584332,75.09531266,71.90499182,67.65331666,65.9632886,56.65847382,51.41282994,58.86310521,59.61453472,51.13074955,43.48673149,55.4732497
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.60708868,36.20713192,45.46249589,39.46365642,47.86986717,58.9097918,39.28203398,44.77043065,39.23996826,38.41591007,42.21958535,41.18790078,43.56515304,44.0311469,43.74804288,45.94063859,46.5940499
Equatorial Guinea,GNQ,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,25.77133183,38.23269584,21.2194973,5.165654493,4.020116937,4.79762403,5.210355743,4.654521426,6.461722235,5.566367889,3.633416174,3.470077572,4.169054371,3.588791701,2.722154318,2.148532638,2.372933931,2.802672966,4.104054824,5.31752124,6.078285315,6.406482044,4.832049941,6.863157223,8.108476789,12.52625259,14.94685826,14.1214331,14.18824915,15.23950828,12.60919185,..
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.86,50.969,51.113,51.308,51.415,51.592,51.727,52.061,52.382,52.752,53.226,53.636,54.085,54.581,55.036,55.464,56.046,56.54,57.074,57.431,57.878,58.412,58.865,59.224,59.595,60.103,60.479,60.821,61.191,61.644,60.708,..
Equatorial Guinea,GNQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,373.1796168,355.9148803,462.1760851,494.5237276,555.8467535,628.8802482,1008.328377,2424.828508,2886.153053,3486.798938,3941.663522,6132.847296,6987.942647,7604.480697,10028.35435,11188.44854,11508.92592,12660.90547,14222.54884,13740.83997,11933.31103,12155.81874,12625.29592,11614.00291,11200.81068,9788.983771,8594.45019,7818.053564,7079.650502,6472.070861,6030.51757,5833.102932
Equatorial Guinea,GNQ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,34.71528586,35.94841188,30.4038365,29.58502609,36.84115218,39.67085995,39.99663561,34.73820847,23.77277512,33.08162941,54.49702958,47.97290273,47.21354432,47.51364395,55.55426555,88.51408391,100,103.0376539,123.4803645,97.75911939,122.1075279,142.9208861,149.8593836,148.2518814,146.3633857,116.8085926,109.4666795,123.4153432,135.1568744,130.8809302,119.3236022,140.9953879
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,22.9,24.75544739,25.8746109,26.9896946,28.09993553,29.25451088,30.35256195,32.20000076,32.52825928,33.61060333,34.69240952,35.77609253,36.86429214,37.95972443,39.06509781,40.18312073,41.31650162,42.46794891,43.63922882,44.82831192,46.03224182,47.24803925,48.47274399,49.7033844,50.93699265,52.1710968,..
Eritrea,ERI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.071825068,2.071825068,2.804970895,5.004408376,5.469818355,6.163762983,6.357275114,6.758821784,7.361930417,8.152633333,9.625,11.30945208,13.95819417,13.87789058,13.7875,15.36791667,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.35,15.075,15.075,15.075,15.075,15.075
Eritrea,ERI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,11.42360635,30.55669092,28.01966292,22.38801936,29.23377036,29.61482279,14.83448359,9.534407549,9.670620594,10.80704036,11.78118084,6.442327834,5.775398982,6.16571332,6.899509392,5.771852584,4.428756649,4.528623859,6.378376598,18.15483726,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,44.95358302,71.50331072,82.86211529,82.93460925,87.38374994,85.79995387,80.09308209,86.72482863,58.21074133,61.2556706,64.80898282,67.56549646,59.79550787,54.9403177,38.36133666,28.78770695,26.1321934,23.44351776,31.09308886,29.23895286,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,17.09591004,34.64970713,35.21082608,46.47665148,33.28628614,29.19470753,29.03011661,28.6125798,30.20946859,26.94248933,27.56323901,25.98826924,20.73574904,22.06097637,16.76807275,21.28053768,17.56470221,16.15971775,33.98680589,53.24107738,..,..,..,..,..,..,..
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.769,50.607,52.465,53.234,54.1,54.914,55.756,56.312,49.158,43.397,56.111,58.298,58.811,59.409,59.899,60.597,61.611,62.116,62.573,63.328,63.787,64.402,64.838,65.067,65.6,66.033,66.289,66.577,67.067,67.3,67.133,..
Eritrea,ERI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,601.1630234,661.3031953,777.6679748,757.358524,788.428128,840.5770172,843.9888355,832.0224896,793.6205616,838.8989132,835.1099976,780.4681392,760.3487878,761.0317824,741.0007433,739.7393434,649.6944623,657.7864582,658.5862715,702.3966325,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,13.43562992,13.24979224,14.63203013,16.06743819,17.52553168,18.20852825,19.86717458,20.32780724,25.40520455,29.23561573,33.95677806,41.38409039,51.6470492,55.58445979,61.91775534,66.4304503,77.1099557,99.86086808,83.65524699,100,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Estonia,EST,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,13.22275,12.99125,11.46475,12.038,13.88175,14.07466667,14.67758333,16.96863667,17.47807153,16.61179167,13.8564114,12.59556359,12.58378659,12.46548376,11.433853,10.69444309,11.25743089,11.80684823,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,22.83901737,21.84909116,21.96718917,22.1073474,20.92459032,19.68616147,19.22107825,19.63431502,19.8292032,20.23265963,19.10031234,19.95927461,20.22298918,19.30206792,21.52102314,19.82395754,19.24387321,19.95207595,20.1672231,20.74737186,21.64006429,21.77469007,20.94180933,20.95921299,21.29288153,20.69082004,..
Estonia,EST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,65.90134741,61.27924956,70.38236589,73.6343458,69.86610792,61.62739432,61.25196416,57.95587901,57.1622883,61.07933564,65.43502006,63.26676459,62.59857277,66.39225243,60.8643762,75.04931619,86.60379142,86.20779227,84.5681702,81.86543288,77.43549844,77.00753774,75.8098541,74.32389785,73.88468641,69.27386299,78.29665167
Estonia,EST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,73.18612627,71.69819319,80.6689785,83.20389002,74.25034567,64.86821585,65.20502374,65.3623357,65.61458694,68.8988724,70.50379652,73.37645636,71.38902848,70.29679871,55.90037147,68.62890789,80.78818842,84.55213415,81.88466433,78.37604185,73.50169126,73.40115901,71.7538683,71.59639824,69.86984384,69.19247571,78.66139747
Estonia,EST,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.30698251,56.58474144,76.23710934,83.75184604,89.67350228,101.3879564,92.80852322,78.02842386,72.92086783,69.48416311,67.27278513,68.96781705,69.79981065,64.1321119,61.95006543,59.71245888,63.35704134,..
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.47560976,69.37317073,68.86341463,67.9097561,66.5,67.54390244,69.61219512,69.8097561,69.35853659,70.06341463,70.41707317,70.25853659,70.90487805,71.31707317,71.9097561,72.56829268,72.69146341,72.81463415,73.77073171,74.82439024,75.42926829,76.22926829,76.32682927,77.14146341,77.03414634,77.5902439,77.64146341,78.09268293,78.24390244,78.64634146,78.34634146,..
Estonia,EST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,7137.530776,7601.669019,8692.296438,9157.064847,9091.333194,9960.139039,10625.57927,11417.16797,12362.24828,13282.54552,14631.38733,16155.20743,17459.09831,16607.56806,14205.39488,14585.83866,15692.78883,16257.4722,16553.38326,17096.64458,17402.03761,17945.94496,18962.4103,19611.61099,20269.57514,20118.10507,21707.24075
Estonia,EST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,30.96370437,37.9427637,41.70762412,44.58315822,47.46368389,49.21258132,52.55926964,55.11242185,57.25553115,59.9410843,63.49184404,69.19250971,77.74358865,83.03211449,82.70938382,84.21664018,88.82643739,92.44360592,96.17023878,98.97419107,100,102.1873099,105.8562073,110.9772971,114.5364039,113.9276321,120.7597652
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,20.19576263,26.89999962,25.80867004,28.60609627,31.40063667,34.19464111,35.20000076,39.79091263,42.59854126,38.59999847,45.55233765,51.14800644,54.3662262,57.56251526,65,64.01241302,63.43000031,73.5,73.91577911,76.86943817,79.73049927,..
Eswatini,SWZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.587320833,2.761315,2.852014167,3.267741583,3.550798333,3.627085,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557,12.75893088,14.70961089,13.32380142,13.23392647,14.45178923,16.47025587,14.78343514
